x1,x2,y
-1.6559938600942152,-3.577155925971208,2
-1.3124618815235618,-3.9915331300562897,2
-1.343268584844639,-3.9802063043703,2
-0.8264313463582261,-4.573970093356914,2
-1.1647415511745325,-3.4733470756359734,2
-0.3456173769230339,-4.521034365176451,2
-1.1367789264891637,-3.8622686869476093,2
-0.6904618053572589,-3.8770963468242385,2
0.6696306516536583,-3.7951288317533702,2
0.19246266484046187,-5.171917840067206,2
0.35548124079652127,-4.545913428768471,2
0.6678807105839878,-4.238252123823528,2
1.7551818722500538,-4.830109318255844,2
1.5190193646932992,-4.791259999330084,2
1.3462849857806214,-4.833941532202537,2
1.0321743548641935,-3.66522447963742,2
1.7559861152002745,-4.565732960070351,2
0.721537920515869,-4.213334856201876,2
2.172463596860076,-4.027185503577937,2
1.743258772657065,-4.219102926734053,2
2.7728375095051803,-3.8382601311187865,2
2.7366868842535075,-4.008015106498946,2
3.2136086344332475,-4.940078149341163,2
2.877752928837784,-4.480929622486077,2
3.2200295226489635,-4.367698504709177,2
3.8904009033378344,-4.617137646075145,2
3.180839598660792,-3.9383085764801447,2
4.018686447006293,-4.295223709247143,2
4.13379093461128,-4.202001629317515,2
4.1171619308184075,-4.437805161893295,1
4.483610757344521,-3.7287556145537804,1
4.218897569774402,-4.857251595362346,1
5.326311653625162,-4.191711984147031,1
4.96827434227842,-3.7268670162273176,1
-4.461494325549275,-3.8515347808888296,2
-5.614905357498721,-3.884029276432217,2
-5.140764075424085,-4.042088342814422,2
-5.491649021761664,-3.712570520353667,2
-4.657834063765185,-4.262487669965955,2
-2.8801598079098243,-3.91517044625011,2
-3.8260636168829953,-3.217963635459406,2
-3.0383362752453413,-3.641611309548967,2
-4.301165502070206,-3.3036638030659775,2
-3.556713456233796,-4.46261466956091,2
-3.081669797363162,-4.712480200950928,2
-3.0096414670482896,-4.311337203108013,2
-2.034687823413467,-3.956662000143319,2
-1.6906117236575897,-4.2459695334643985,2
-1.4978291485815691,-4.031862845922231,2
-1.3241529490891526,-4.492370471824761,2
-2.721754763673526,-3.846188138178547,2
-2.73920098129439,-4.59899784150277,2
-0.9884282262905448,-4.787865748368919,2
-1.659062876732453,-3.8645426066168977,2
-1.0834480503022503,-4.150329303511059,2
-1.754751402394477,-4.980195468564979,2
0.2167424082941839,-4.203602870220394,2
-0.956042207649465,-3.981395581465971,2
0.2523940071331713,-4.49460434199374,2
-0.033100741394058275,-3.9733719995522576,2
0.4197851663910205,-3.835028035511572,2
0.5576419900511366,-3.7513923718624556,2
0.6943583890137963,-3.091245212984159,2
2.234288471407816,-4.317652793086261,2
1.5292803476621808,-4.938665819903687,2
1.3969855453546451,-3.4929486513707886,2
2.0861920069729076,-4.831612412833828,2
1.5258712840264825,-4.3789249432252015,2
2.037995991956203,-4.19348777704137,2
2.6984052735097435,-3.5100019333202943,2
2.2236270442665713,-4.062996342703987,2
3.2174359431080153,-4.075749402756579,2
2.8929233686098628,-3.9333627095084833,2
3.3667522184437413,-3.959323006353212,2
3.87217889535727,-4.415392248043407,2
2.9823996140777247,-3.511842539503103,2
3.8447602044131934,-3.998910254399702,2
4.208096393496801,-3.725760190805673,2
3.726650715373991,-4.29268304023957,1
4.268853220281905,-4.596130701793744,1
4.220564237891933,-4.695545826302796,1
5.191920936177047,-3.8805765096937757,1
5.066289578374068,-4.373748102987309,1
5.1172942832993105,-3.592777182217569,1
-4.83593790445247,-4.175937981302302,2
-4.36855495693712,-3.3760112679614265,2
-4.832925817613207,-3.433331166118435,2
-4.894243449314452,-3.2296444600354426,2
-3.83351736765415,-3.7761323051425184,2
-3.676118956361157,-3.98337586535984,2
-3.478388034330125,-4.164529905625948,2
-3.3880351606191046,-3.8690358945767422,2
-3.8880456768834852,-3.2074919362670875,2
-2.7741650081291027,-3.7534065245614694,2
-3.25813368471719,-4.003422585415938,2
-3.340224179088655,-4.548774041949539,2
-2.636349089621954,-2.74819997527944,2
-2.4800336078159226,-3.800415141376044,2
-1.9512352640139174,-4.668501317812934,2
-2.4066443340728125,-3.4631366009460476,2
-1.3999734186950918,-3.9508684336864723,2
-0.9138117932058373,-3.5323550406752204,2
-0.5745518554998553,-4.412170530943041,2
-1.6023334337628627,-5.163224093209232,2
-1.2534710509766933,-3.039369396412142,2
-0.7493856636667464,-3.4459388639222546,2
0.37287903951190104,-4.2652533369314884,2
-0.13256805552542295,-4.19143810001875,2
-0.32659459720573625,-3.562574195728812,2
0.3243150331801413,-2.9117385542670666,2
0.7233385786048305,-3.3453973512269455,2
0.3327152607749805,-4.199429571979314,2
0.6078524310697757,-4.20633010423099,2
1.5426981784122349,-4.053654773542357,2
1.1863169507984133,-3.555487321728272,2
1.1689146909383343,-3.8225099993733456,2
1.372039805783195,-4.24742229581935,2
1.704018270672143,-3.9198532651703393,2
2.4692345547448293,-3.4358233188815976,2
2.3527053488111243,-4.97220618744317,2
1.686204603235066,-3.6621448304241957,2
2.9035749388771555,-3.7203981337139966,2
3.5865755698273816,-3.8926687236596833,2
2.458052748720217,-3.6464426561494947,2
3.0556468656707074,-3.967145883911225,2
3.480282758709637,-3.6678968533592498,2
4.297048730411151,-4.08778633244551,2
4.039818003536201,-3.6558248639450985,2
3.6076515528254354,-2.846629859661822,1
4.061653374791658,-4.000836681707699,1
3.547630340065846,-4.315632431808386,1
5.410878967949734,-3.306666033316627,1
4.999832092732909,-3.7521986870093547,1
4.438493451691354,-3.3103051039199194,1
-4.459671597759204,-3.878374779190634,2
-4.73411378114291,-3.9523747133847573,2
-3.5864124897361247,-4.00317390823128,2
-4.64711720080881,-3.188048444777557,2
-4.570500784837086,-2.9142029934843467,2
-3.611799738095548,-3.6506233916166426,2
-3.788679815753514,-4.718441836136758,2
-3.307327815297606,-3.3880429822157163,2
-3.6975386578570504,-3.3508591588319243,2
-2.1995748949083493,-3.3031160258227747,2
-1.9655609168401493,-3.593088237952947,2
-2.565082510937075,-3.640350683362841,2
-1.4303449033363993,-3.7302287593292465,2
-2.214947035391536,-3.870774924381824,2
-2.8441844499258098,-3.8968685963907337,2
-1.688901424279841,-2.862388831975352,2
-1.5591454926173969,-2.8185293209842754,2
-1.0158979266987016,-3.286258885641351,2
-1.7182817338508125,-3.463794391508776,2
-1.2898029639982163,-4.036091893296968,2
-0.4754075713810496,-3.567424717735754,2
-0.7390424984624943,-2.87745321065939,2
-0.7625026718223085,-3.2341205560176016,2
0.017523740703837942,-3.92455575849701,2
0.012773222033386503,-3.5524486155350417,2
0.22164329343403305,-4.575485441870886,2
0.00511339713986797,-4.005336355386349,2
0.9916149151809508,-3.2054625105162966,2
0.9820061523665917,-3.692741567509178,2
1.072551356462511,-4.2861650877165705,2
0.7221345082285118,-3.5546760592175026,2
0.7556688937825962,-3.3560588751101172,2
0.8018594989443045,-4.088333044553476,2
1.09102833809697,-3.9195138732494907,2
2.086521762553382,-3.8016526177002374,2
2.4024731528939394,-3.159384767545117,2
1.9068211874989556,-2.5669922417031863,2
2.9791827513298137,-3.527459348584566,2
2.9462984665285314,-3.4827567507672526,2
2.817867628915541,-4.029355329059865,2
3.58693301899139,-4.137279209302023,2
3.9486113852419287,-3.6883361184979004,2
2.427098677396975,-4.287976503361258,2
3.3149534994252594,-3.358716592467912,1
3.6694335599827306,-3.8760884507066686,1
4.187571781571813,-3.4352789310966885,1
3.4142121683598594,-4.041142768093305,1
4.2056504819125555,-3.784583941842817,1
3.939518122626167,-2.7207294271510185,1
4.884785897549581,-3.633085661917921,1
-5.096316338218308,-3.262716354549397,2
-4.399407332736813,-2.1856127614984318,2
-4.76557657540924,-3.2615556933068275,2
-4.32578671707498,-3.4301696993858966,2
-3.938030044477633,-2.52367327842098,2
-4.331240092440936,-4.0970548598713465,2
-3.676179247445134,-3.502056381934447,2
-2.798675247420031,-2.7926242846489346,2
-2.341849121887033,-3.4937417353499027,2
-4.183708994122965,-2.4647837376322665,2
-4.380876611708651,-3.1794615771554784,2
-3.713480604939203,-2.4832592618484357,2
-2.587356763590415,-3.1439636100688086,2
-2.425944614641292,-2.674726252772824,2
-2.4658914919206323,-2.8957041476471352,2
-1.1985682290673125,-3.1658226784534573,2
-1.7441726006646707,-3.041742739176641,2
-2.008287746162872,-2.724332957518382,2
-1.3875474832251626,-3.4124126831867345,2
-0.9711929694128562,-3.6491779800935,2
-0.5234641467295363,-3.0803671482587704,2
-1.1680381075167237,-3.5223315247324174,2
-1.317940528944976,-4.383257122314607,2
-1.1242664919171315,-4.21930179169549,2
-0.017477563019897183,-3.835581317830402,2
0.09235474003124877,-2.7540183127837787,2
0.36892212992921186,-3.8629769288978224,2
0.18932744189900785,-3.877826445179619,2
0.11344761712686913,-3.7847502019604446,2
1.2867068794011063,-2.633991165783725,2
1.6916405212220296,-2.8461206179778955,2
0.8819361655755417,-3.379712177083524,2
0.9687069970680849,-3.9395264696711,2
1.2588705149576704,-3.259479932452633,2
1.6440114286500993,-3.1539960412520847,2
1.9166022311337956,-3.080356192079756,2
2.293647719167811,-2.8801189003384575,2
2.263955538198348,-3.413294848679892,2
2.5506314580231333,-4.0307532958078545,2
3.115007978689066,-2.936681753282993,2
3.0504736905251155,-3.2100622473247626,2
2.8347508358106657,-2.679011768489477,2
3.682615700328027,-2.680056702322971,1
4.498179823985245,-2.5179940930089586,1
3.133951638598495,-2.9267273651637065,1
4.646958106806515,-4.537267545868202,1
4.50846949855948,-3.052162248172642,1
4.925091776713229,-3.306875646898113,1
5.398371928282621,-3.421062654795739,1
5.032757669466735,-3.745603919733904,1
-4.476978772093126,-2.924634049527329,2
-5.038221727172779,-3.486103688004105,2
-5.686370220375602,-2.462368877973478,2
-3.984174165498693,-3.5318680130496127,2
-3.2839036847273455,-3.3799843440410604,2
-4.01668287993646,-2.4000976667725706,2
-4.053959966727821,-3.047673433213402,2
-3.5524654378138365,-4.117292455102983,2
-2.7966346648483764,-2.761831953954129,2
-3.0759203529145003,-4.071902229998074,2
-3.3387432805364763,-3.997814655488302,2
-2.425896349579057,-2.7082492196125005,2
-2.239892737963973,-3.3277279226593275,2
-1.7479493821200367,-3.9727154835832064,2
-1.7997450258360888,-2.460425738738293,2
-2.295514328468525,-2.694969996064301,2
-0.7256781530202869,-2.8854931116135045,2
-1.701097474620436,-2.8680069326286635,2
-1.284279243608782,-3.7782191338511937,2
-0.6768895264705979,-2.6123567337229354,2
-1.264133489681799,-3.2731095963749364,2
-1.2535626377144915,-2.852064809619259,2
-0.25142841285999107,-3.5290310878206075,2
-1.0950420044052458,-2.491330819647623,2
-0.9444498774691555,-3.0133681316487007,2
0.261682122236225,-2.7056608232827304,2
-0.8682855639632394,-2.824313372948001,2
-0.6103388370792597,-2.9193246537164366,2
0.37374593168046416,-2.5801879432675916,2
1.1231642783955524,-3.517543500291505,2
1.4604212067688005,-3.4550902067128217,2
2.121715389088945,-3.456049207687554,2
0.9326593395032065,-3.9456961905286914,2
1.5968266333647516,-2.1223946242879803,2
1.6963507349910663,-3.306327246894324,2
2.9113021552094405,-2.3679907452034747,2
1.6042550631995385,-3.674720790944695,2
2.325510565367802,-3.135775385318091,2
2.1957265394276284,-2.9308944954308886,2
3.107463621514124,-3.2045512428903242,2
3.237793948279389,-3.4571492521099554,2
4.199408765620937,-2.3118785152929098,1
3.5262108605529145,-3.60601114435995,1
3.046153314920023,-3.1407923362047185,1
4.5816830869518,-3.1485805907433035,1
4.00281735255818,-3.9302048560819505,1
5.029525429453823,-2.403203330081939,1
5.623040558445908,-3.5035744985065627,1
4.335436229092492,-3.521661001223714,1
4.286144287758936,-2.7454146354319433,1
-4.028592127530601,-3.066321785413332,2
-4.910015610407407,-2.83237509445035,2
-5.062285148512743,-3.817675216365907,2
-4.227523481584219,-3.103969044857232,2
-5.228880428653456,-2.58759724031601,2
-4.170010320304976,-1.557315990541986,2
-3.5862300454602978,-2.757693310346148,2
-3.4423848041204863,-3.3569372109087463,2
-2.7147320382559696,-3.3199893034822905,2
-3.1948019253739703,-3.458308002382685,2
-2.7967598089634187,-3.123326579764301,2
-4.06950238494782,-3.435341116843881,2
-3.505559165697541,-3.5081869560402277,2
-2.431776551575455,-3.22201300598212,2
-2.11747616633091,-3.018650418811692,2
-1.9446271226780818,-3.015093493910958,2
-0.8748257457517322,-2.3361565459563924,2
-1.6469592125865835,-2.3674084167909166,2
-1.0020007328101788,-3.3477442407062057,2
-0.8407525725974636,-3.184015967806341,2
-0.9136803221960111,-3.1573059610635257,2
-0.32690399464250014,-3.1632843968111763,2
-0.07697104644305591,-2.7814646448641733,2
-0.7424510750696127,-3.141597480092988,2
-0.267858857373212,-3.119398355223603,2
0.10065672058905506,-3.27949651380714,2
-0.9241502418672483,-2.5743723521186386,2
0.5237010535052037,-2.548605781369302,2
1.0805920837430751,-3.4132199361855853,2
1.049390130007811,-3.5635646320563725,2
1.483657225006104,-2.670093788012816,2
1.5081283683142774,-3.1731229728310137,2
1.0688422359564103,-3.40711308556562,2
1.7386059004367749,-2.744678992633791,2
1.8284555180307276,-2.682131232700071,2
2.39940953484769,-2.827353232977567,2
2.216930265077095,-2.231970060086396,2
1.5654099938293353,-3.549668305441993,2
2.698754291492875,-3.811808392915986,2
2.7734005959669785,-3.5698597670457404,1
3.0968796278635233,-2.9480385449943465,1
3.178349020726423,-4.208493461064489,1
3.038585314896722,-2.5422868833981838,1
4.006025615153829,-2.596137414072298,1
2.88711034312501,-2.5849450872986197,1
4.651125676028513,-2.8443907608961725,1
4.925043486704336,-3.5314954255010376,1
4.463500748800831,-3.817471193283063,1
4.940321236209923,-2.9099593015157414,1
5.792891157242418,-3.1721245381624703,1
-4.972718804785772,-2.797138866256476,2
-5.398524415201968,-2.1309449817227653,2
-3.6352450020801443,-2.9864014501129894,2
-4.877931761647282,-2.607042284503804,2
-4.283181739767848,-3.025570131498796,2
-4.5547519586000496,-2.454512563252033,2
-3.8705402769140607,-3.3671491341180926,2
-3.012706511869813,-3.3221249460635693,2
-3.7098650782369855,-2.9097582625204192,2
-2.680239685510675,-2.8901531093118216,2
-2.698045251931196,-2.5727430688802073,2
-2.0302349741698054,-1.6590993401538379,2
-2.3002999058121696,-2.6829628772959957,2
-2.6462556946908267,-2.6315250820382645,2
-2.421030614425713,-2.6047207768056313,2
-1.5521145498048163,-2.7512763316446742,2
-1.5326822452423865,-2.6724439288098987,2
-1.0874601669996116,-1.42180738314607,2
-1.6371844810736527,-3.008760545736533,2
-0.6969152251628206,-2.5426152312231154,2
-1.5155215311029693,-2.220670716144739,2
-0.5208603575667494,-2.9498870915067315,2
-0.6327337830167867,-2.1708002506962947,2
0.21651049754031693,-2.9542333175567967,2
-0.020457743266035708,-2.8779660626050676,2
0.14802138229363632,-3.0845835103663695,2
0.8357757091069783,-3.5976009777873084,2
1.4999170087880733,-2.360878174823484,2
0.5787363817218757,-2.22361427266905,2
1.8807213390160005,-2.5062295885752515,2
1.108680734410902,-2.8720745284430444,2
0.9023005989966281,-2.6273463102560037,2
2.350303284369967,-2.5646578268967635,2
2.2307918005699987,-1.985483686822337,2
1.1578970935060124,-3.818419421533359,2
2.522739601052615,-3.7678394979934002,2
2.305906925779958,-2.342078520800873,2
2.183714019490069,-2.929785857839773,2
2.4497370839771326,-3.265074460321734,1
2.8171779150808507,-2.17457785062249,1
3.489211293928667,-2.8955770711612554,1
3.892735720369468,-2.73484087756966,1
3.823983910578353,-3.356681129682386,1
4.155216829515833,-2.720194418521206,1
3.241459840901544,-2.0506150124696365,1
4.688860752113504,-2.245885815908285,1
4.506078982577517,-2.547555177332077,1
4.92876874025082,-3.07052020791041,1
4.594642662452769,-2.593465686106468,1
4.818179697177547,-3.364701399448683,1
-3.669794951422124,-3.029879722078859,2
-4.054715808645431,-1.9403736819026793,2
-5.130620342138401,-2.1772004104512375,2
-4.391361535836297,-2.324365039205014,2
-4.2186336667713755,-2.4121695465779824,2
-4.006528151203709,-2.929903879658135,2
-3.8932888445754066,-3.2698349059289757,2
-4.396342860519394,-2.766062397079519,2
-3.309311203745376,-2.4667990401988487,2
-2.3485860284812645,-2.0580464605527586,2
-3.135159399330855,-2.906978559126949,2
-2.7379906234710045,-2.2809127414518797,2
-2.906312255971298,-3.8387491064266746,2
-2.199385437387714,-1.8889148814793588,2
-0.8670815427328771,-2.4514104479213046,2
-2.415602197703987,-3.578146317471418,2
-1.1101046919046442,-1.6516701397953026,2
-2.0479451224972425,-2.7868886099167574,2
-0.5254149313797953,-2.677622401073949,2
-0.7473302586341976,-3.3469437273616602,2
-0.5395581770049265,-2.3588998012754896,2
-0.8683057190751644,-1.9039214880930577,2
-0.5064736941383116,-2.7240314070248983,2
0.8095851811010646,-2.027390589832106,2
-0.6366143912632048,-2.4776167445328943,2
-0.1375109178115786,-1.5987448529211845,2
0.7716406599633778,-3.5624479314257025,2
-0.47686841634437216,-3.3461839668693054,2
0.18755455747773853,-2.1131763571462407,2
0.7887384123164171,-2.567333433432092,2
0.22181150583678322,-2.737413498174105,2
0.2769635444916927,-2.829409739110036,2
2.019796655469671,-3.1571901988465,2
2.344929071145657,-2.43060187364079,2
1.5937282923583005,-2.3827870012457963,2
0.9471406290878988,-2.0911737484271993,2
1.2674033777953062,-2.4447359342063186,2
2.4301629710365824,-2.716155912600226,2
2.4350524323577942,-3.243838461026168,1
3.2393148488425862,-2.674962891463189,1
1.970143383428033,-2.699507997167146,1
3.7705819887544396,-1.5419402230527586,1
3.242437757788176,-1.6437115453801137,1
3.616529463386704,-2.354948516337037,1
3.5030233131459863,-1.8703896275869936,1
4.27774208360407,-2.4961481087249355,1
4.266986977740277,-2.8920087321954053,1
4.574200524515279,-2.5868760919989,1
4.6512004796600435,-2.1643913478581247,1
5.412642783880768,-3.151064037182297,1
-5.161520594320456,-2.714400057882094,0
-5.307794344471846,-2.242918821671121,0
-4.341326968491069,-2.157841785775177,2
-4.043043173402482,-2.3522225199286804,2
-4.37289533633878,-1.825599258343415,2
-3.7992124934810887,-2.2706600224419,2
-4.001057589053608,-2.393706361013991,2
-3.70979511054387,-1.686264615621897,2
-3.4405741998350567,-4.1063796691605745,2
-3.380425835829356,-3.1428681802936724,2
-2.1887249649473537,-1.4630162043466632,2
-2.717717073551082,-2.48501927598641,2
-2.715866245069882,-2.4062855116155384,2
-1.773023649900471,-3.2152059544334675,2
-2.4458089874952718,-2.692277814764177,2
-2.165933160835551,-2.2197170152793726,2
-1.5862144880100164,-2.110376483359497,2
-1.7400548587518516,-2.724939330097892,2
-1.4929255989920074,-2.3743529040896267,2
-0.48531390305016275,-2.435259183213169,2
-1.3066526601918476,-1.7114982460809842,2
-0.46376672676536457,-2.2231937939683704,2
-0.6101102100423826,-2.337539721750374,2
-1.0559068981553454,-3.199000539174003,2
0.6601676568849935,-3.021307765125099,2
0.8340983260279478,-2.0310191795743933,2
0.3765479264851009,-2.596072509603553,2
0.9526913376607872,-2.45193554020856,2
0.6121458421181255,-2.820789718532292,2
1.3423401767826528,-2.0797986577867777,2
0.9270736735784274,-2.580398698621113,2
1.3738051491760048,-2.507022575177164,2
0.9198613920256498,-2.678254441007139,2
2.4349886774845206,-3.6163179374345322,2
1.546660490206619,-2.2704667469766697,2
